"","mRNAProportions.Bcells","mRNAProportions.CAFs","mRNAProportions.CD4_Tcells","mRNAProportions.CD8_Tcells","mRNAProportions.Endothelial","mRNAProportions.Macrophages","mRNAProportions.NKcells","mRNAProportions.otherCells","cellFractions.Bcells","cellFractions.CAFs","cellFractions.CD4_Tcells","cellFractions.CD8_Tcells","cellFractions.Endothelial","cellFractions.Macrophages","cellFractions.NKcells","cellFractions.otherCells","fit.gof.convergeCode","fit.gof.convergeMessage","fit.gof.RMSE_weighted","fit.gof.Root_mean_squared_geneExpr_weighted","fit.gof.spearmanR","fit.gof.spearmanP","fit.gof.pearsonR","fit.gof.pearsonP","fit.gof.regline_a_x","fit.gof.regline_b","fit.gof.regline_a_x_through0","fit.gof.sum_mRNAProportions"
"GTEX.11EQ9.1426.SM.5987G",0.00130768273305328,0.0485029569030491,0.0490949285369519,0.0221555404435894,0.0877667540788279,0.0378097493730325,4.58939778639174e-10,0.753362387472556,0.0013376475334005,0.0498128318591143,0.0510331885921315,0.0230302376948625,0.0901369904619991,0.0109413476083988,4.28875291277598e-10,0.773707755821218,0,"",159.674374052807,209.52587443897,0.629507921994476,8.31122959048692e-12,0.602024912504936,1.0955424036503e-10,0.451317315465472,12.6036319300104,0.492257415096278,0.246637612527444
"GTEX.13NZ9.0926.SM.5KM12",0.00121117677744726,0.024035692074033,0.206023518662059,0.00014112164412469,0.2906147015715,0.044802845795691,2.71831073226139e-09,0.433170940756834,0.00124325051443857,0.0247708812129852,0.214904089897298,0.000147204642908625,0.299503847411658,0.0130102135839023,2.54909624076602e-09,0.446420510187714,0,"",200.72139573012,228.713721317742,0.587838003356075,3.77701466691071e-10,0.390657315790953,9.07902134721303e-05,0.167690693421459,34.2092811438798,0.241188651454965,0.566829059243166
"GTEX.YJ89.0011.R2b.SM.4RGLT",0.000493923779500851,0.000833735535856408,0.0244671917975327,0.0131424064111875,0.0703204981966141,0.0582014441924284,5.33032189049247e-08,0.832540746783661,0.000513174289795404,0.000869695013449993,0.0258324649742186,0.0138757547700339,0.0733534604136719,0.0171067074856688,5.05934635094337e-08,0.868448692459698,0,"",172.433116369758,180.417225650989,0.452202041027562,4.21720036393385e-06,0.254223843524766,0.0129168320260138,0.0676052450799951,15.3994400025499,0.0865512849540551,0.167459253216339
"GTEX.Q2AH.0008.SM.48U2J",0.00020393203444639,0.0958809649260849,0.0537485411015876,0.011656370156015,0.0155160411009933,0.000582911041999986,1.83562187399508e-08,0.822411221282654,0.00020304343259478,0.0958450313758165,0.0543809692567977,0.0117935239563439,0.0155102261152628,0.000164185005061524,1.66963961180222e-08,0.822103004161727,0,"",190.773513982139,318.837620596733,0.509066178775809,1.38049660471381e-07,0.787117204346495,3.17234133724622e-21,0.720496738913267,15.832935798056,0.73926517374683,0.177588778717346
"GTEX.Q2AG.0011.R10A.SM.2HMLA",0.010766071962557,0.000784648880469943,0.220902931630744,0.070549304356261,0.0423636085433145,0.00493194543503137,4.40926049991292e-09,0.649701484782361,0.0107236646092285,0.000784684396060871,0.223596083368628,0.0714094105587047,0.0423655260488748,0.00138973476186466,4.012247567272e-09,0.649730892244391,1,"",99.1780194752316,106.869150978497,0.083504823101933,0.42108737996192,0.144036994633564,0.163744657348208,0.0724247681156992,14.4490259534602,0.156560192355811,0.350298515217638
"GTEX.YECK.1226.SM.4W21G",0.000539851690814323,0.0265056779212853,0.0398352730122522,0.0261060061603226,0.105635609316515,0.00506386434348552,3.47822996918007e-08,0.796313682773025,0.000539231371202277,0.0265811223091578,0.0404338644420366,0.026498292452641,0.105936285039886,0.00143090387841584,3.17391285049243e-08,0.798580268767532,0,"",196.216473620996,210.475568723661,0.575437297208926,1.06214321297665e-09,0.293980250503684,0.00383263049038657,0.109867677743424,18.0859038054858,0.149318961265592,0.203686317226975
"GTEX.11WQC.0726.SM.5EQMR",4.18576832988775e-06,0.00363954482039187,0.0390456033672857,1.86416922396356e-05,5.72830937214693e-07,0.42746381161616,5.11128755917213e-05,0.529776527029064,6.01208179969985e-06,0.0052484429158922,0.0569899924878837,2.72089507928668e-05,8.26056724891394e-07,0.173690778054849,6.7068103900347e-05,0.763969671348157,0,"",1414.43429520957,1459.72801475762,0.215620330538417,0.0358576522160188,0.227595525232235,0.0265441081296016,0.0526179294174095,75.1526712941375,0.0599990202734607,0.470223472970936
"GTEX.PWN1.0726.SM.48TDR",0.0029939337572481,0.015545596746165,0.0627595442385941,0.0268843170908766,0.0804715961459956,0.0202239105160678,1.40872872802853e-08,0.791121087417766,0.00302265612642188,0.0157575127046289,0.0643877285628791,0.0275817826984989,0.0815685765774871,0.00577616251378063,1.2993015209955e-08,0.801905567823288,0,"",235.869084876427,241.26588391835,0.468514194470441,1.68275965299851e-06,0.111753519735404,0.280944268901041,0.0311993520077809,18.616605130071,0.0834246623343281,0.208878912582234
"GTEX.ZVT4.2626.SM.5N9GJ",0.000769718172819429,0.0627057042943167,0.0553208771682177,0.0215467547353813,0.0769174233972189,0.00570385201324363,1.21894926266598e-10,0.777035670096907,0.000769086596287818,0.0629048694185364,0.0561706343025649,0.0218777239733192,0.0771617276173527,0.00161227628099849,1.11266685627875e-10,0.779503681699674,0,"",294.10973272756,338.753744653048,0.619711705487011,2.14484556379793e-11,0.419930194321124,2.27172241271876e-05,0.195409621590982,23.3111267858879,0.22315587515534,0.222964329903093
"GTEX.13112.2126.SM.5GCO4",0.00291834783378654,0.0116177767943729,0.0289209167604663,0.019366658983418,0.0856396654644847,0.0130729733425982,1.86470837056295e-09,0.838463658956165,0.00293257022600406,0.0117210929104481,0.0295324985314197,0.0197761997907384,0.0864012533116583,0.00371632302754556,1.71182083534038e-09,0.845920060490365,0,"",67.7967190860144,78.7770027436051,0.491340060790629,4.2853838323255e-07,0.392467841604193,8.36433720541606e-05,0.166577010713632,10.9689283725927,0.233808091562368,0.161536341043835
"GTEX.UPJH.0526.SM.4IHK8",0.00284900740541769,0.00113134117126502,0.0453500504491567,0.025680589007961,0.050734209920193,0.00270005868001017,1.2390063842685e-09,0.87155474212699,0.00284074721266202,0.00113257329195436,0.0459508504736145,0.0260208068985976,0.050789463517682,0.000761622783621812,1.1286221664735e-09,0.872503934693246,0,"",165.583389074895,166.405899322734,0.257531489539279,0.0117512164835968,0.0423562708231133,0.68359996791953,0.0057556189956709,7.12876133452986,0.0232590897136915,0.12844525787301
"GTEX.OHPK.2526.SM.3MJH9",3.50908733360045e-05,0.0165911967662331,0.107608553189685,0.0456158096940914,0.0452539472904324,0.00287757569224432,2.11365025918954e-09,0.782017824380328,3.49582661954704e-05,0.0165946132309607,0.108937967589638,0.0461793551788628,0.0452632659982315,0.000810980062998863,1.92364467948157e-09,0.782178857749468,0,"",147.528048252537,155.84049988986,0.568528984706723,1.8549335794211e-09,0.249081243770815,0.0149288963721083,0.0878518715554012,14.3213067197213,0.136229987757169,0.217982175619672
"GTEX.111YS.0126.SM.5987T",0.00197404928047851,0.00560483909654615,0.0964254097004757,0.0185231809209426,0.0202111031240344,0.211529160700527,1.28050761315095e-08,0.645732244371919,0.00231462445361017,0.00659810783385532,0.114892269382749,0.0220706377997774,0.0237928396438225,0.0701649962722747,1.37164186484439e-08,0.760166510897492,0,"",516.02195266554,546.676281763477,0.446619748400562,5.71371223682194e-06,0.287481781158589,0.00473067664756327,0.0883257767615011,41.5225824402032,0.102401661500343,0.354267755628081
"GTEX.131XE.0426.SM.5IJF4",0.0028412365972341,0.00508413710158393,0.0596426178336706,0.0198432561560553,0.0429122462462466,0.00358214943333883,6.44783917279997e-10,0.866094355987087,0.00283450518042712,0.00509238020456873,0.0604648974256043,0.0201168307436119,0.0429818214874427,0.00101097698144333,5.87651801393886e-10,0.86749858738925,0,"",68.8662459778457,71.9294639484561,0.13294698572333,0.199015175096379,0.114140380094835,0.270731649731714,0.0439243184639138,8.33888257865945,0.142069204970132,0.133905644012913
"GTEX.Y8DK.0008.SM.4RGM2",0.000285568386554941,0.134282377157676,0.0798386219853069,0.0138713011440269,0.00873330591925632,0.00111750489504868,7.74944583637928e-09,0.761871312762685,0.000284335578471481,0.134237486437697,0.0807813075524904,0.0140350849752275,0.00873038636719888,0.000314773545267073,7.04900381222589e-09,0.761616618494644,0,"",408.298278083021,541.596027928912,0.520630083715633,6.36426140419646e-08,0.631032099200056,7.14984165182869e-12,0.482280581467994,33.658417251262,0.504290075643307,0.238128687237315
"GTEX.12126.0626.SM.5Q5AQ",0.00106854724334694,0.0548442706139038,0.061917096189287,0.0445752988994473,0.126054610316568,0.00965709916853198,1.75937801831058e-08,0.701883059975134,0.00107033410115545,0.0551557268341457,0.063025018643215,0.0453729134127358,0.12677046435262,0.0027365288986351,1.60998124218824e-08,0.70586899765768,0,"",233.542996265609,277.902588871891,0.6346972202157,4.96166541634181e-12,0.535655015046295,2.22681208559829e-08,0.310786227475971,15.4060558637578,0.344578906268603,0.298116940024866
"GTEX.WHSB.0726.SM.4M1XQ",0.00040437866973774,0.00147335728919021,0.0191945129122842,0.00511845637208839,0.0114080399649762,0.00246963891150859,1.01447233092114e-10,0.959931615778767,0.000403364611968062,0.0014755412109063,0.0194564417737484,0.00518830297127651,0.0114249498254699,0.000696900421884986,9.24455012385546e-11,0.9613544990923,0,"",17.8213785000683,18.891956258908,0.438338341046776,8.87877438278691e-06,0.134039342690619,0.195316332962737,0.0460022073559242,2.5949796854463,0.133808947310077,0.0400683842212326
"GTEX.PSDG.1126.SM.2S1ON",1.63673433777113e-07,0.0686220624527644,0.182765835731382,3.13747157050823e-06,0.43504653608374,0.0457243616008819,1.08918260418911e-05,0.267827011160186,1.68171039276337e-07,0.0707897687903647,0.19082918662736,3.27589204771572e-06,0.448789246514061,0.0132907160127631,1.02237384628683e-05,0.276287414253901,1,"",231.367951455277,319.046876138535,0.684539661358356,2.03423222155207e-14,0.601182333338048,1.18111204580754e-10,0.348923112015826,41.8735626443781,0.405873193918084,0.732172988839814
"GTEX.YB5E.1726.SM.5IFJ3",0.00299567102586308,0.010287874637739,0.0174259549005062,0.0110603355262852,0.368433149680566,0.00663253087791834,4.00069947875428e-08,0.583164443344127,0.00299701175600244,0.0103336489525243,0.0177160819886567,0.0112444805535466,0.370072436274219,0.00187716013052728,3.65650589202369e-08,0.585759143779465,0,"",100.704477567643,139.661588940179,0.635594619693477,4.53373139454108e-12,0.687718315502401,1.38046574168358e-14,0.510741993951011,8.73356095100288,0.544171257015221,0.416835556655873
"K.562.SM.5GZZE",0.000847671421660021,7.54006978807315e-05,0.0238536881267237,0.00707336710705389,0.00157366519421191,0.0119563251241287,2.29799254878025e-10,0.954619882098542,0.000851287694116052,7.60252561686697e-05,0.0243433934734305,0.00721858011030699,0.00158670016162083,0.00339683337105156,2.10830505651431e-10,0.962527179722475,0,"",43.0450225114817,44.4224332905125,0.0319788571082975,0.758353393423812,0.196736598221832,0.0560192089128459,0.0435897924862727,3.32329440979327,0.0569843844980888,0.0453801179014583
"GTEX.RVPV.0226.SM.2TF6W",0.00281119631397903,0.0329490361117896,0.0654199773019006,0.0302107907187314,0.050978308193144,0.00583542884387719,1.34125441035168e-09,0.811795261175324,0.00280853673980396,0.0330495356417951,0.066416516295837,0.030670990068082,0.051133799722441,0.00164926113892289,1.22415417526044e-09,0.814271359168964,0,"",214.882129614406,232.863793824673,0.523646196559327,5.17563405448179e-08,0.419924659026106,2.27234573220483e-05,0.206254810568422,13.2902730542824,0.24526288978275,0.188204738824676
"GTEX.WYVS.0126.SM.4ONDH",0.332488314376211,0.0067052873809574,0.140361593716582,0.0284001081266324,0.0423254589201072,0.116285354938288,0.00872295816256045,0.324710924378661,0.361366839335698,0.00731683092769455,0.155023297290274,0.0313666886262402,0.0461856754618752,0.0357540009446064,0.0086610734351413,0.354325593978471,0,"",134.759336736034,236.91667919328,0.597144456886898,0,0.769655087728316,8.02731302350193e-20,0.573147214142033,22.7263823682524,0.622890221754462,0.675289075621339
"GTEX.U8XE.2526.SM.4E3IT",0.000710687355411638,0.0278200476737481,0.152319613052948,0.0205179870567549,0.0441044452388928,0.0105282377463429,4.60263404877582e-09,0.743998977273268,0.000711745829805819,0.0279729278663496,0.155016861104221,0.0208813158461056,0.0443468134821746,0.00298283849825821,4.21103459229269e-09,0.74808749316205,0,"",205.006134466825,219.185251927524,0.517334658497069,7.9589587367144e-08,0.281382943704293,0.0057391959740122,0.108769970950338,19.3897003820497,0.153124795719898,0.256001022726732
"GTEX.12WSJ.0926.SM.5P9JD",0.00177234152252408,0.0539810997537958,0.0385430100677262,0.014625889711765,0.0938816641640006,0.0238761094068721,3.09274961742233e-10,0.773319885064041,0.00179491413668372,0.0548872796703027,0.0396660232823003,0.0150520387694633,0.0954576542601949,0.00684049515339623,2.8613899537084e-10,0.78630159444152,0,"",120.73046019444,190.507243129714,0.644171478959636,1.88598587965134e-12,0.747947433803659,3.06221868466314e-18,0.626935312053498,9.21945910275545,0.653658494019513,0.226680114935959
"GTEX.1192W.0008.SM.5QGRE",1.57115802745011e-06,0.216855974750754,0.0764879308870385,0.000239450819846696,0.0088515437258847,3.5487672615391e-05,1.69601588803753e-07,0.697527871384244,1.56348129168853e-06,0.21665959413656,0.0773468268045476,0.000242139653617272,0.00884352793754659,9.99028899951334e-06,1.54183804236337e-07,0.696896203513633,0,"",324.322803328384,661.89857462003,0.570276388788474,1.61289904402222e-09,0.819495660339459,3.27472222876905e-24,0.786993760097124,44.1090011379481,0.806569901107069,0.302472128615756
"GTEX.ZV6S.0003.SM.4YCCT",0.218475070912942,0.000190470581599931,0.00405511156998781,0.000954433635182532,0.000295467184925529,0.00104421462592226,1.25711065681088e-08,0.774985218918333,0.217944550308241,0.000190768096243662,0.00411077494498327,0.000967534877016826,0.000295928704040549,0.0002946874294024,1.14565446859472e-08,0.776195744183528,0,"",83.6821138354062,134.234759149465,0.588490196951217,3.57277942428451e-10,0.809881801506345,2.89120757911399e-23,0.655810948657485,2.71641782890122,0.664554434695881,0.225014781081667
"GTEX.P4PP.0008.SM.48TDV",6.24523098868165e-05,0.14561919403872,0.0816641774847671,9.88235316130767e-07,0.0149648052080447,0.00026277258055365,5.22706676024988e-09,0.757425604915645,6.21535925326328e-05,0.145502369598279,0.0825897384510973,9.99435723241097e-07,0.0149527995448746,7.39819015634665e-05,4.75238698287479e-09,0.756817952723543,0,"",255.826755739718,465.014083581129,0.486854277661855,5.65128128663071e-07,0.792483568068821,1.10529989776759e-21,0.740948523450631,28.7543799540103,0.761161338634716,0.242574395084355
"GTEX.SNOS.1126.SM.4DM67",0.00356387888193023,0.00586363216923756,0.0541839199141712,0.019688080517541,0.0389119815748796,0.00533510537712383,5.68227333218323e-09,0.872453395882843,0.00356017842894264,0.00588097400770218,0.0550042208597681,0.0199861422135406,0.039027064731417,0.00150771600011599,5.18569499304963e-09,0.875033698572819,0,"",67.8429298271658,71.2035415516442,0.140133540516816,0.175588028361203,0.168318006986927,0.102996213414466,0.0674913633208977,8.34031714243388,0.162318074090028,0.127546604117157
"GTEX.WL46.0011.R5A.SM.3LK6V",0.00411023970406047,0.00102196435853868,0.0999582979728574,0.0444276427848718,0.0736602691364098,0.0172360909786197,2.11332310983851e-09,0.759585492951319,0.00413790055558891,0.00103295728235581,0.102260643183058,0.0454509472292313,0.0744526076560459,0.00490884580458661,1.9436354953665e-09,0.767756096345498,0,"",87.7596408672106,93.0660400037217,0.284817143897515,0.00515008088595709,0.209789755076189,0.0413030528781602,0.0772816933750311,12.5246704114356,0.159049002965427,0.240414507048681
"GTEX.ZAB5.0526.SM.5CVMU",0.153259771571867,0.0194428139876712,0.127461688217935,0.0450285778859872,0.0456457095882399,0.233685240946434,0.0074737997626478,0.368002398039217,0.183258622913075,0.023341517043342,0.154879051191687,0.0547143499901594,0.0547986576935287,0.0790487928916455,0.00816420165700786,0.441794806619554,0,"",200.154184879508,298.763654707837,0.541517357222844,2.49908246554812e-08,0.704611862580485,1.61407129457778e-15,0.469581572770435,36.7527273803592,0.518781652633414,0.631997601960783
"GTEX.ZA64.0126.SM.5HL8Z",0.000978868493573593,0.0264816023799671,0.042886710809998,0.0368033415557824,0.0359839617600916,0.0611644927643638,2.75360780378543e-08,0.795700994700145,0.00101874001704888,0.0276704988567017,0.0453563944217346,0.0389227069205021,0.0375994684330522,0.0180080259430948,2.61804507696746e-08,0.831424139227415,0,"",158.350245069791,181.66198638553,0.633754710251066,5.45294725942077e-12,0.389550502088644,9.543446748898e-05,0.200769865536584,18.6813236186048,0.261844037083541,0.204299005299855
"GTEX.11VI4.0001.SM.5S2OI",0.295556153096681,8.45602480583936e-06,9.09940602084685e-07,4.667744667792e-06,1.02552754111337e-05,0.000120831417184967,2.06669259624677e-06,0.704296659808051,0.294751327363941,8.46673029022664e-06,9.22158505849846e-07,4.73041914898425e-06,1.02682587801898e-05,3.40897131592887e-05,1.88290179021022e-06,0.705188312454384,1,"",113.241012200095,181.520878571626,0.535599443222149,2.23568998161046e-08,0.730757326306174,4.25135918666213e-17,0.505374983026812,7.90361569101432,0.519413640533253,0.295703340191949
"GTEX.145LT.0126.SM.5S2QJ",4.67506551322759e-06,0.0113987867709353,0.0915408842380619,0.000138309686121196,0.0121685237466211,0.471545817979556,1.40676877333913e-06,0.413201595744418,7.02928026084193e-06,0.0172074097542067,0.139866925800737,0.000211325800130224,0.0183693912711661,0.200574061623801,1.9323326761401e-06,0.623761924137022,0,"",1309.35012862108,1368.44661542286,0.52798107954706,3.83162520062516e-08,0.25861636605041,0.0113894363657251,0.0706277816639931,86.9770415512578,0.0804831907433121,0.586798404255582
"GTEX.12WSC.1726.SM.5GCN3",0.00186560349365747,0.0591183363810288,0.0399770737490972,0.0529346981262231,0.189210743446557,0.0520434802215127,2.6552843079914e-08,0.604850038029081,0.00192807943498674,0.0613425030508272,0.041984921513612,0.0555933423272736,0.196329283224626,0.0152159691924765,2.50699013707084e-08,0.627605876186297,0,"",202.956066994705,265.692704184804,0.733198953024701,2.96231906526584e-17,0.576742233861378,9.54575837839179e-10,0.344274037967558,23.198199001547,0.391648602430564,0.395149961970919
